epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
137,3890.17,0.91529,0.72676,1.19383,0.8905,0.84829,0.90477,0.64085,0.95186,0.79367,1.23741,0.0046144,0.0046144,0.0046144
138,3919.81,0.87748,0.73516,1.18179,0.89605,0.81675,0.89683,0.62585,0.95351,0.80241,1.24277,0.0045748,0.0045748,0.0045748
139,3948.35,0.94044,0.77012,1.21869,0.89038,0.81861,0.87169,0.59729,1.00151,0.76437,1.26854,0.0045352,0.0045352,0.0045352
140,3975.46,0.90044,0.72204,1.20375,0.90068,0.8355,0.8852,0.60832,1.02179,0.96889,1.30217,0.0044956,0.0044956,0.0044956
141,4002.99,0.8994,0.70727,1.20277,0.91925,0.84646,0.91425,0.62635,1.02003,0.66976,1.28023,0.004456,0.004456,0.004456
142,4029.68,0.89974,0.72321,1.20432,0.86277,0.83882,0.89763,0.60726,1.03195,0.75125,1.29538,0.0044164,0.0044164,0.0044164
143,4056.86,0.88026,0.69802,1.17431,0.88758,0.86383,0.89634,0.61076,1.01197,0.747,1.27395,0.0043768,0.0043768,0.0043768
144,4084.1,0.89896,0.726,1.20101,0.88357,0.81167,0.88691,0.60855,1.00413,0.84424,1.27166,0.0043372,0.0043372,0.0043372
145,4110.1,0.86144,0.70445,1.17809,0.85714,0.86353,0.90027,0.62914,0.9561,0.91084,1.23656,0.0042976,0.0042976,0.0042976
146,4138.45,0.90526,0.74324,1.19895,0.91245,0.88,0.92039,0.64461,0.96741,0.74763,1.23743,0.004258,0.004258,0.004258
147,4168.47,0.86834,0.73871,1.17236,0.91644,0.84268,0.90082,0.62047,0.98257,0.96988,1.24425,0.0042184,0.0042184,0.0042184
148,4196.68,0.87389,0.72138,1.1771,0.87365,0.86293,0.89318,0.60658,0.98491,0.78265,1.25635,0.0041788,0.0041788,0.0041788
