epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
102,1787.47,1.15736,0.91657,1.64724,0.93169,0.93864,0.92806,0.61493,1.21045,0.65966,1.68134,0.0003334,0.0003334,0.0003334
103,1804.9,1.22029,0.96542,1.69317,0.91029,0.92794,0.90181,0.57621,1.29446,0.69482,1.77716,0.0003268,0.0003268,0.0003268
104,1822.3,1.20432,0.98817,1.6698,0.90654,0.94872,0.90718,0.64341,1.15457,0.68968,1.66419,0.0003202,0.0003202,0.0003202
105,1840.03,1.14803,0.9704,1.62777,0.91042,0.94559,0.92761,0.5956,1.33999,0.66769,1.84139,0.0003136,0.0003136,0.0003136
106,1858.4,1.22008,1.03925,1.67507,0.90357,0.9427,0.92817,0.64696,1.1795,0.63133,1.67084,0.000307,0.000307,0.000307
107,1874.86,1.15139,0.92641,1.50893,0.91497,0.94801,0.90404,0.65028,1.12869,0.62244,1.63415,0.0003004,0.0003004,0.0003004
108,1892.63,1.17488,0.92437,1.64574,0.91868,0.93849,0.91311,0.62153,1.23939,0.64585,1.73896,0.0002938,0.0002938,0.0002938
109,1911.74,1.21804,0.97936,1.63236,0.89816,0.93565,0.9112,0.68288,1.06129,0.63122,1.57882,0.0002872,0.0002872,0.0002872
110,1928.38,1.17334,0.93393,1.64319,0.93154,0.90524,0.93617,0.65711,1.16094,0.62668,1.64984,0.0002806,0.0002806,0.0002806
111,1945.79,1.14548,0.88693,1.57942,0.90844,0.91292,0.92143,0.67211,1.10987,0.63884,1.60888,0.000274,0.000274,0.000274
112,1963.63,1.13343,0.90796,1.60525,0.88757,0.92923,0.93085,0.68316,1.09738,0.62703,1.60149,0.0002674,0.0002674,0.0002674
113,1981.42,1.1826,0.93018,1.64155,0.93716,0.92581,0.94366,0.66457,1.12439,0.61966,1.61011,0.0002608,0.0002608,0.0002608
114,1999.9,1.15734,0.89363,1.60428,0.92742,0.9256,0.9203,0.66883,1.07723,0.61391,1.57019,0.0002542,0.0002542,0.0002542
115,2016.01,1.16955,0.88672,1.60713,0.93723,0.94476,0.94612,0.59731,1.30021,0.64759,1.7879,0.0002476,0.0002476,0.0002476
116,2034.19,1.182,0.97919,1.65374,0.90867,0.93582,0.90815,0.63123,1.15477,0.63,1.64041,0.000241,0.000241,0.000241
117,2052.84,1.14392,0.90515,1.63689,0.91759,0.94117,0.93603,0.62252,1.22343,0.62309,1.68468,0.0002344,0.0002344,0.0002344
118,2069.42,1.17998,0.89872,1.6141,0.93461,0.95366,0.93922,0.60331,1.29636,0.62878,1.75897,0.0002278,0.0002278,0.0002278
119,2086.61,1.13403,0.89397,1.56769,0.90673,0.91728,0.92301,0.67354,1.07839,0.63889,1.57647,0.0002212,0.0002212,0.0002212
120,2103.73,1.13132,0.85867,1.60204,0.88648,0.9025,0.92797,0.61756,1.27431,0.67334,1.74769,0.0002146,0.0002146,0.0002146
121,2122.14,1.15952,0.9199,1.62262,0.88196,0.9359,0.92425,0.64,1.19747,0.66374,1.68613,0.000208,0.000208,0.000208
122,2139.16,1.07023,0.83036,1.50545,0.9001,0.91632,0.91024,0.65605,1.08552,0.66497,1.59224,0.0002014,0.0002014,0.0002014
123,2157.08,1.12885,0.89251,1.65762,0.9151,0.92101,0.90091,0.61413,1.19292,0.66153,1.69224,0.0001948,0.0001948,0.0001948
124,2173.09,1.14003,0.8594,1.54368,0.9268,0.92856,0.90025,0.6584,1.12926,0.63246,1.64297,0.0001882,0.0001882,0.0001882
125,2190.67,1.13178,0.8703,1.59159,0.92548,0.92897,0.90363,0.6681,1.11152,0.61768,1.62281,0.0001816,0.0001816,0.0001816
126,2208.17,1.08865,0.85012,1.54175,0.92263,0.92542,0.91263,0.65982,1.10897,0.60173,1.61582,0.000175,0.000175,0.000175
127,2225.98,1.14131,0.91945,1.59488,0.92131,0.92896,0.92553,0.67945,1.04827,0.58477,1.56758,0.0001684,0.0001684,0.0001684
128,2242.37,1.18427,0.92144,1.60716,0.9342,0.92508,0.9259,0.6573,1.14027,0.59596,1.65027,0.0001618,0.0001618,0.0001618
129,2258.37,1.08977,0.87991,1.55205,0.92778,0.94288,0.92867,0.67978,1.04581,0.5767,1.57156,0.0001552,0.0001552,0.0001552
130,2274.73,1.13243,0.87362,1.55424,0.91548,0.94872,0.92358,0.68812,1.03311,0.57434,1.56407,0.0001486,0.0001486,0.0001486
131,2292.39,1.15668,0.9171,1.59761,0.92365,0.94872,0.92004,0.67703,1.08932,0.57917,1.61282,0.000142,0.000142,0.000142
132,2309.18,1.11076,0.90207,1.54294,0.92929,0.94097,0.92763,0.69473,1.04234,0.57755,1.56423,0.0001354,0.0001354,0.0001354
133,2325.72,1.03344,0.76785,1.5437,0.93278,0.93308,0.92835,0.69591,1.04785,0.57854,1.56286,0.0001288,0.0001288,0.0001288
134,2342.15,1.09216,0.85021,1.52352,0.92521,0.93982,0.92416,0.66829,1.1133,0.58822,1.62309,0.0001222,0.0001222,0.0001222
