epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
125,964.099,0.621,1.28984,0.48341,1.08799,0.95914,0.94564,0.98504,0.825,0.97972,0.92124,0.97549,0.749,0.66904,1.64088,0.38796,1.25724,0.00055188,0.00055188,0.00055188
126,971.894,0.66957,1.36875,0.50771,1.12806,0.98307,0.96853,0.98531,0.825,0.97123,0.9568,0.97071,0.73857,0.68339,1.54744,0.3798,1.28771,0.000544806,0.000544806,0.000544806
127,979.584,0.64979,1.52908,0.51253,1.04424,0.96582,0.97086,0.98533,0.82728,0.95662,0.94482,0.97136,0.72996,0.67541,1.54549,0.37998,1.26352,0.000537733,0.000537733,0.000537733
128,987.211,0.65618,1.31863,0.49156,1.10919,0.95996,0.95371,0.97617,0.81236,0.94807,0.94201,0.97309,0.71615,0.68814,1.64506,0.38999,1.24953,0.000530659,0.000530659,0.000530659
129,994.874,0.62059,1.24379,0.47235,1.10793,0.96921,0.92518,0.96668,0.7905,0.95651,0.91327,0.95456,0.70043,0.75021,1.71257,0.45945,1.31653,0.000523586,0.000523586,0.000523586
130,1002.49,0.65976,1.32161,0.50225,1.10156,0.91871,0.88568,0.96534,0.80208,0.91871,0.88568,0.95572,0.70331,0.72434,1.78429,0.55165,1.2758,0.000516512,0.000516512,0.000516512
131,1010.1,0.6232,1.39158,0.47488,1.14288,0.94148,0.95371,0.96868,0.79414,0.9291,0.94184,0.95905,0.73048,0.72727,1.66173,0.43071,1.28559,0.000509438,0.000509438,0.000509438
132,1017.73,0.65227,1.27373,0.46232,1.10042,0.91496,0.96429,0.96392,0.80574,0.94639,0.90431,0.94871,0.71191,0.71203,1.80364,0.43892,1.30168,0.000502365,0.000502365,0.000502365
133,1025.36,0.67278,1.22854,0.49289,1.11665,0.9613,0.93991,0.97202,0.80163,0.93599,0.9455,0.96937,0.7069,0.69869,1.70394,0.42683,1.26974,0.000495291,0.000495291,0.000495291
134,1033.01,0.64593,1.3012,0.50735,1.10861,0.98695,0.94048,0.98296,0.80899,0.97462,0.92857,0.95922,0.71059,0.72935,1.69561,0.38382,1.31197,0.000488218,0.000488218,0.000488218
135,1040.68,0.64682,1.23416,0.51947,1.11289,0.93956,0.97009,0.97336,0.80671,0.92716,0.95835,0.96184,0.70077,0.70694,1.85521,0.37555,1.2982,0.000481144,0.000481144,0.000481144
136,1048.28,0.64337,1.2759,0.472,1.11722,0.9647,0.96145,0.97673,0.81563,0.95213,0.94968,0.96456,0.71117,0.70893,1.90142,0.37261,1.30124,0.000474071,0.000474071,0.000474071
137,1055.95,0.63837,1.2638,0.45457,1.09576,0.97035,0.96784,0.97962,0.80575,0.95541,0.95238,0.96684,0.70795,0.70454,1.70311,0.37634,1.29879,0.000466997,0.000466997,0.000466997
138,1063.66,0.60622,1.15584,0.42349,1.07442,0.98594,0.94113,0.98456,0.81119,0.97322,0.92922,0.96172,0.72372,0.70822,1.74836,0.38693,1.28081,0.000459924,0.000459924,0.000459924
139,1071.32,0.56693,1.15796,0.42021,1.04323,0.97265,0.94048,0.97482,0.81802,0.95999,0.92857,0.95845,0.73106,0.67299,1.68072,0.39544,1.25188,0.00045285,0.00045285,0.00045285
140,1078.92,0.60099,1.26526,0.49729,1.07158,0.97897,0.94324,0.97946,0.80199,0.96853,0.9251,0.95598,0.71926,0.67686,1.73966,0.40881,1.25788,0.000445777,0.000445777,0.000445777
141,1086.59,0.64165,1.37568,0.44844,1.08291,0.97618,0.9412,0.97609,0.79403,0.97618,0.9412,0.96661,0.71366,0.73089,1.52978,0.40914,1.32258,0.000438703,0.000438703,0.000438703
142,1094.31,0.59138,1.21646,0.42462,1.06178,0.97017,0.94472,0.97296,0.80444,0.97017,0.94472,0.96815,0.72372,0.70204,1.58302,0.4117,1.26816,0.000431629,0.000431629,0.000431629
143,1101.91,0.67418,1.32246,0.48609,1.1258,0.96065,0.95155,0.97608,0.82638,0.96065,0.95155,0.97177,0.73,0.647,1.63925,0.40406,1.22738,0.000424556,0.000424556,0.000424556
144,1109.52,0.57462,1.19735,0.44779,1.04704,0.97858,0.94277,0.97993,0.83822,0.97858,0.94277,0.96931,0.74289,0.63392,1.58669,0.38059,1.22658,0.000417482,0.000417482,0.000417482
145,1117.19,0.58439,1.1715,0.44028,1.05572,0.97015,0.94151,0.97752,0.82537,0.97015,0.94151,0.97203,0.73257,0.65164,1.57218,0.3794,1.24405,0.000410409,0.000410409,0.000410409
146,1124.93,0.60895,1.20556,0.42638,1.08484,0.97418,0.96661,0.97758,0.82141,0.97418,0.96661,0.97395,0.73885,0.66897,1.52894,0.35255,1.28501,0.000403335,0.000403335,0.000403335
147,1132.56,0.58978,1.13455,0.43101,1.10932,0.98383,0.96715,0.97408,0.83328,0.98383,0.96715,0.97408,0.74838,0.64641,1.5741,0.36128,1.21516,0.000396262,0.000396262,0.000396262
148,1140.24,0.62979,1.17671,0.4657,1.09893,0.96937,0.97479,0.98072,0.84657,0.96937,0.97479,0.97471,0.74844,0.62361,1.55322,0.36211,1.18348,0.000389188,0.000389188,0.000389188
149,1147.95,0.59469,1.16664,0.42177,1.07484,0.97082,0.95443,0.98434,0.85999,0.95801,0.94255,0.96241,0.73477,0.62253,1.6559,0.37123,1.18304,0.000382115,0.000382115,0.000382115
150,1155.66,0.57787,1.14912,0.43558,1.03786,0.97901,0.94649,0.98264,0.83916,0.96553,0.93464,0.96215,0.7398,0.60565,1.80045,0.37015,1.16425,0.000375041,0.000375041,0.000375041
151,1163.34,0.60158,1.18575,0.472,1.08047,0.97417,0.95238,0.97418,0.83265,0.94868,0.92857,0.95857,0.73077,0.61827,1.62997,0.37776,1.17201,0.000367967,0.000367967,0.000367967
152,1171.06,0.59362,1.16472,0.41562,1.06217,0.95563,0.95439,0.97244,0.8328,0.92649,0.96426,0.96799,0.73895,0.6417,1.65214,0.38844,1.19838,0.000360894,0.000360894,0.000360894
153,1178.7,0.57538,1.14709,0.40273,1.05134,0.97221,0.95031,0.9727,0.81938,0.9593,0.9384,0.97448,0.71744,0.64785,1.79979,0.39599,1.20638,0.00035382,0.00035382,0.00035382
154,1186.4,0.64373,1.3183,0.45175,1.12015,0.971,0.96228,0.97393,0.81327,0.94571,0.93918,0.95874,0.74201,0.67058,1.50537,0.38179,1.25015,0.000346747,0.000346747,0.000346747
155,1194.19,0.56862,1.13664,0.40911,1.05863,0.99589,0.95817,0.97347,0.81713,0.9833,0.94627,0.96032,0.7246,0.68416,1.62165,0.37466,1.25453,0.000339673,0.000339673,0.000339673
156,1201.85,0.57616,1.15364,0.42286,1.06335,0.99421,0.96133,0.98675,0.80942,0.96871,0.9376,0.9513,0.72809,0.67918,1.65124,0.36935,1.23951,0.0003326,0.0003326,0.0003326
157,1210.01,0.56559,1.10069,0.42855,1.07406,0.99581,0.97401,0.98372,0.82409,0.97092,0.95042,0.95074,0.72685,0.64019,1.50217,0.34921,1.21408,0.000325526,0.000325526,0.000325526
158,1217.67,0.62797,1.10815,0.47481,1.07062,0.99762,0.97519,0.98199,0.82221,0.97277,0.95155,0.95166,0.73529,0.65324,1.49549,0.35298,1.26358,0.000318453,0.000318453,0.000318453
159,1225.35,0.62176,1.10382,0.47765,1.09768,0.96978,0.96761,0.98262,0.82554,0.9459,0.94413,0.95347,0.73174,0.67394,1.63658,0.36055,1.29015,0.000311379,0.000311379,0.000311379
160,1232.99,0.54503,1.10952,0.38546,1.04035,0.98324,0.9738,0.98686,0.83317,0.95902,0.95005,0.95674,0.73828,0.65493,1.72782,0.3451,1.27149,0.000304306,0.000304306,0.000304306
161,1240.62,0.54486,1.2401,0.39941,1.05106,0.99477,0.9711,0.97975,0.83048,0.9818,0.95925,0.96736,0.72959,0.65077,1.7202,0.33052,1.26855,0.000297232,0.000297232,0.000297232
162,1248.27,0.56934,1.2082,0.45189,1.04573,0.98441,0.96682,0.97976,0.82635,0.97226,0.95492,0.9698,0.73263,0.65431,1.82194,0.34238,1.26788,0.000290158,0.000290158,0.000290158
163,1255.87,0.5819,1.10915,0.38524,1.05167,0.98221,0.97401,0.98218,0.82224,0.97029,0.96217,0.97013,0.72409,0.68402,1.78255,0.34147,1.30478,0.000283085,0.000283085,0.000283085
164,1263.52,0.53645,1.074,0.40666,1.04495,0.96288,0.97057,0.97841,0.83768,0.95082,0.95866,0.9681,0.73868,0.6686,1.68915,0.36352,1.28141,0.000276011,0.000276011,0.000276011
165,1271.18,0.54531,1.07368,0.38759,1.04298,0.97672,0.96705,0.97608,0.83418,0.95122,0.94363,0.95674,0.73587,0.6609,1.69322,0.35107,1.26889,0.000268938,0.000268938,0.000268938
166,1278.85,0.57013,1.13518,0.42339,1.06351,0.98325,0.96429,0.97991,0.83511,0.95813,0.94048,0.95429,0.73691,0.65339,1.63088,0.33561,1.26845,0.000261864,0.000261864,0.000261864
167,1286.42,0.55768,1.13567,0.39998,1.06002,0.97604,0.96429,0.9829,0.82617,0.951,0.94048,0.95723,0.74546,0.65992,1.65851,0.33752,1.26631,0.000254791,0.000254791,0.000254791
168,1294.07,0.59684,1.1511,0.47019,1.06558,0.9954,0.95627,0.98309,0.82248,0.98206,0.94441,0.96185,0.73025,0.66451,1.64899,0.33581,1.28067,0.000247717,0.000247717,0.000247717
169,1301.67,0.58177,1.12554,0.4226,1.04191,0.98716,0.95559,0.98094,0.82636,0.97384,0.94371,0.96461,0.74004,0.66343,1.73053,0.35174,1.26893,0.000240644,0.000240644,0.000240644
170,1309.29,0.58128,1.12583,0.4082,1.06752,0.99303,0.94904,0.98221,0.82844,0.96705,0.92539,0.95376,0.74675,0.64257,1.60393,0.34007,1.25608,0.00023357,0.00023357,0.00023357
171,1316.96,0.52521,1.00003,0.34214,1.0777,0.98697,0.93862,0.97407,0.82704,0.9611,0.91494,0.9539,0.73286,0.63667,1.65663,0.33698,1.24141,0.000226497,0.000226497,0.000226497
172,1324.6,0.61185,1.16074,0.45375,1.04839,0.98437,0.93836,0.9728,0.83397,0.95883,0.91455,0.95126,0.73518,0.62325,1.6599,0.33276,1.23443,0.000219423,0.000219423,0.000219423
173,1332.19,0.60681,1.16912,0.44112,1.08097,0.98448,0.94122,0.97779,0.83382,0.95939,0.91736,0.95748,0.75392,0.63746,1.70621,0.32053,1.25951,0.000212349,0.000212349,0.000212349
174,1339.84,0.52894,1.07558,0.38625,1.05713,0.96972,0.94984,0.98047,0.83045,0.94389,0.92612,0.95974,0.75325,0.65924,1.70618,0.33725,1.28537,0.000205276,0.000205276,0.000205276
175,1347.5,0.57383,1.16355,0.40154,1.05504,0.97401,0.94756,0.97862,0.83252,0.94826,0.92375,0.95778,0.74287,0.65881,1.74504,0.3339,1.2799,0.000198202,0.000198202,0.000198202
176,1355.19,0.54813,1.1836,0.45318,1.06639,0.97596,0.96345,0.97562,0.83106,0.95081,0.93972,0.95563,0.72496,0.63102,1.71152,0.34007,1.25685,0.000191129,0.000191129,0.000191129
177,1362.84,0.55326,0.98923,0.37253,1.05254,0.98609,0.96009,0.97775,0.82429,0.97385,0.94819,0.96737,0.7456,0.64217,1.57429,0.32267,1.26919,0.000184055,0.000184055,0.000184055
178,1370.44,0.56347,1.17494,0.40672,1.0299,0.98645,0.95152,0.9752,0.82813,0.97419,0.93961,0.96405,0.7592,0.63837,1.50108,0.33251,1.26559,0.000176982,0.000176982,0.000176982
179,1378.14,0.51164,1.07735,0.34892,1.04063,0.96143,0.96404,0.97728,0.82756,0.96143,0.96404,0.97242,0.75931,0.64924,1.43397,0.34555,1.27492,0.000169908,0.000169908,0.000169908
180,1385.83,0.5275,1.00614,0.34052,1.02172,0.96381,0.96965,0.98122,0.83543,0.96381,0.96965,0.97379,0.75803,0.65665,1.40056,0.34514,1.27636,0.000162835,0.000162835,0.000162835
181,1395.31,0.4271,0.82192,0.31827,1.06877,0.96174,0.97485,0.98298,0.836,0.9498,0.96299,0.9694,0.75691,0.63626,1.43487,0.32732,1.2575,0.000155761,0.000155761,0.000155761
182,1403.12,0.40428,0.81021,0.26545,1.0245,0.98339,0.94244,0.9716,0.8365,0.97112,0.93053,0.97142,0.7575,0.62649,1.5863,0.31488,1.24542,0.000148687,0.000148687,0.000148687
183,1410.67,0.43436,0.76778,0.2705,1.06806,0.98883,0.94322,0.97157,0.83719,0.98883,0.94322,0.9807,0.75419,0.62105,1.61187,0.31398,1.22141,0.000141614,0.000141614,0.000141614
184,1418.2,0.4073,0.7619,0.26564,1.00818,0.99241,0.94121,0.97154,0.82707,0.99421,0.94364,0.97249,0.74902,0.64147,1.63015,0.32333,1.26081,0.00013454,0.00013454,0.00013454
185,1425.74,0.41798,0.80093,0.27012,1.03353,0.99346,0.94504,0.98411,0.83567,0.97969,0.9332,0.96005,0.7561,0.64351,1.60439,0.32829,1.27366,0.000127467,0.000127467,0.000127467
186,1433.29,0.39644,0.77687,0.24323,0.99517,0.98574,0.94995,0.98446,0.84222,0.97229,0.93804,0.96577,0.7549,0.64057,1.59462,0.3369,1.27163,0.000120393,0.000120393,0.000120393
187,1440.91,0.39864,0.73653,0.25116,1.00551,0.96067,0.96429,0.98449,0.8455,0.9483,0.95238,0.9619,0.75243,0.63153,1.57817,0.34039,1.2671,0.00011332,0.00011332,0.00011332
188,1448.49,0.34858,0.7294,0.22972,0.99083,0.96092,0.98255,0.98608,0.84199,0.95087,0.95693,0.96276,0.75399,0.63324,1.5685,0.34178,1.2692,0.000106246,0.000106246,0.000106246
189,1456.14,0.41362,0.77867,0.30726,1.02898,0.98663,0.95368,0.97861,0.85316,0.9728,0.94182,0.97036,0.75999,0.62449,1.66158,0.33135,1.25167,9.91726e-05,9.91726e-05,9.91726e-05
190,1463.69,0.39768,0.72339,0.22724,1.00828,0.99179,0.95386,0.97565,0.8581,0.97859,0.94195,0.96336,0.75801,0.63203,1.6758,0.33351,1.24445,9.20991e-05,9.20991e-05,9.20991e-05
191,1471.25,0.37497,0.77925,0.23423,0.99086,0.99069,0.96593,0.97553,0.85268,0.97771,0.95409,0.96422,0.7571,0.62049,1.66196,0.31693,1.25066,8.50255e-05,8.50255e-05,8.50255e-05
192,1478.83,0.39574,0.75524,0.24094,0.98834,0.99185,0.96777,0.97532,0.84726,0.97889,0.95603,0.96396,0.75332,0.61861,1.74368,0.30957,1.25986,7.7952e-05,7.7952e-05,7.7952e-05
193,1486.29,0.35833,0.82514,0.25449,0.99641,0.99596,0.96598,0.9751,0.85229,0.98301,0.95426,0.96458,0.75413,0.62099,1.75452,0.31572,1.2625,7.08784e-05,7.08784e-05,7.08784e-05
194,1493.86,0.37689,0.73227,0.23411,0.97654,0.98956,0.962,0.97728,0.85603,0.97652,0.95029,0.96477,0.75718,0.62054,1.73099,0.32616,1.2685,6.38049e-05,6.38049e-05,6.38049e-05
195,1501.37,0.42633,0.8321,0.24639,1.06409,0.98912,0.96283,0.97576,0.85739,0.96376,0.93927,0.95772,0.75731,0.61643,1.75696,0.32959,1.26488,5.67313e-05,5.67313e-05,5.67313e-05
196,1508.94,0.37458,0.69874,0.25897,1.00084,0.98694,0.96286,0.97571,0.85186,0.96155,0.9393,0.95766,0.75848,0.61243,1.76994,0.33701,1.26283,4.96578e-05,4.96578e-05,4.96578e-05
197,1516.59,0.36956,0.71424,0.23588,0.98367,0.98766,0.95364,0.97539,0.85247,0.94484,0.94333,0.95642,0.75731,0.61713,1.78018,0.33465,1.26124,4.25842e-05,4.25842e-05,4.25842e-05
198,1524.17,0.35941,0.66201,0.21708,0.99876,0.99134,0.96119,0.97544,0.85269,0.97824,0.94942,0.9645,0.75956,0.60975,1.74679,0.32182,1.24932,3.55107e-05,3.55107e-05,3.55107e-05
199,1531.64,0.37694,0.75261,0.23761,0.99788,0.98998,0.96093,0.97562,0.85131,0.97687,0.94917,0.96472,0.76371,0.60237,1.69056,0.32377,1.24252,2.84371e-05,2.84371e-05,2.84371e-05
200,1539.23,0.34897,0.71207,0.21548,0.97148,0.98884,0.96016,0.97591,0.85534,0.96343,0.9365,0.95693,0.76438,0.60166,1.63867,0.32365,1.23888,2.13636e-05,2.13636e-05,2.13636e-05
