epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
117,823.376,0.75634,1.50943,1.58027,1.03382,0.97849,0.96114,0.98285,0.8164,0.98153,0.94219,0.97198,0.714,0.97466,2.63854,1.6062,1.2036,0.000608468,0.000608468,0.000608468
118,830.397,0.75139,1.51846,1.51222,1.00685,0.98075,0.94076,0.9846,0.81518,0.96692,0.92886,0.95504,0.7076,0.95582,2.61637,1.57654,1.19327,0.000601395,0.000601395,0.000601395
119,837.435,0.73556,1.42099,1.53079,1.01765,0.95706,0.97394,0.97539,0.81196,0.93352,0.96269,0.96745,0.71571,0.93544,2.48912,1.70855,1.17927,0.000594321,0.000594321,0.000594321
120,844.44,0.73106,1.49392,1.57484,0.99888,0.97023,0.97313,0.97553,0.81701,0.95532,0.96132,0.96993,0.72138,0.91284,2.50683,1.60611,1.1595,0.000587248,0.000587248,0.000587248
121,851.494,0.73207,1.41685,1.52666,1.00299,0.96954,0.97331,0.97518,0.82434,0.9566,0.96154,0.96851,0.71997,0.90283,2.61327,1.54283,1.14853,0.000580174,0.000580174,0.000580174
122,858.623,0.75836,1.53862,1.57703,1.01622,0.95726,0.97619,0.97324,0.80818,0.94489,0.96429,0.96887,0.71903,0.9282,2.70096,1.64338,1.16942,0.0005731,0.0005731,0.0005731
123,865.624,0.75213,1.44122,1.61456,1.00931,0.95944,0.96956,0.98121,0.80892,0.94344,0.972,0.96978,0.70051,0.94491,2.82555,1.69651,1.15181,0.000566027,0.000566027,0.000566027
124,872.62,0.7563,1.42288,1.6264,1.00679,0.9576,0.95238,0.98221,0.82653,0.93187,0.92857,0.94997,0.70191,0.89999,2.84527,1.70007,1.13451,0.000558953,0.000558953,0.000558953
125,879.66,0.72957,1.36269,1.53674,1.01665,0.96945,0.96869,0.98618,0.81828,0.95155,0.93629,0.95244,0.70333,0.91642,3.00181,1.6395,1.16133,0.00055188,0.00055188,0.00055188
126,886.713,0.7295,1.34736,1.47116,1.00179,0.95017,0.96213,0.97523,0.80953,0.94378,0.94048,0.95094,0.70996,0.96992,2.98256,1.61989,1.21773,0.000544806,0.000544806,0.000544806
