epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
103,3244.54,1.11828,2.35675,7.36133,1.61322,0.89348,0.86963,0.92912,0.57214,0.88239,0.85773,0.90564,0.5461,1.44791,2.09164,6.13192,1.91324,0.000707498,0.000707498,0.000707498
104,3275.89,1.07965,2.24172,6.95584,1.62655,0.91654,0.86718,0.95311,0.60137,0.88748,0.84439,0.91946,0.54837,1.36692,2.14042,5.68883,1.81989,0.000700424,0.000700424,0.000700424
105,3307.17,1.12598,2.2605,7.20456,1.6167,0.91019,0.91667,0.949,0.6019,0.89836,0.90476,0.91973,0.56021,1.36552,2.07522,5.10974,1.81195,0.000693351,0.000693351,0.000693351
106,3338.51,1.13217,2.35514,7.2758,1.67263,0.9105,0.89286,0.92761,0.58473,0.89049,0.86859,0.9042,0.55867,1.4269,2.06866,5.7984,1.79421,0.000686277,0.000686277,0.000686277
107,3369.86,1.12308,2.3105,7.4094,1.64572,0.94007,0.88359,0.9333,0.58278,0.93173,0.86946,0.91703,0.54517,1.41235,2.13409,5.58352,1.82339,0.000679204,0.000679204,0.000679204
108,3401.27,1.09902,2.29957,6.91241,1.62931,0.90393,0.87069,0.95569,0.61311,0.94273,0.82348,0.93067,0.56907,1.34837,2.06931,6.21547,1.79378,0.00067213,0.00067213,0.00067213
109,3432.67,1.07467,2.20047,6.61091,1.55329,0.90064,0.90498,0.95968,0.6189,0.91738,0.87866,0.93225,0.57448,1.31026,2.00918,5.53524,1.71257,0.000665057,0.000665057,0.000665057
110,3464.09,0.99874,2.12026,6.31202,1.54355,0.90509,0.90022,0.96203,0.62623,0.90509,0.90022,0.94066,0.57219,1.30661,2.0031,5.38429,1.65133,0.000657983,0.000657983,0.000657983
111,3495.48,1.05606,2.24773,6.93252,1.59223,0.90243,0.93452,0.96256,0.61212,0.90776,0.89065,0.93604,0.57585,1.32006,2.01559,5.14111,1.69542,0.000650909,0.000650909,0.000650909
112,3526.91,1.06821,2.19848,6.94155,1.57967,0.89162,0.96442,0.98102,0.6137,0.90733,0.94814,0.96907,0.58137,1.27794,2.00432,5.19301,1.71706,0.000643836,0.000643836,0.000643836
113,3558.14,1.01018,2.13631,6.26229,1.57491,0.84884,0.94857,0.95829,0.62846,0.84292,0.92425,0.93709,0.57481,1.25364,2.0125,5.06785,1.63552,0.000636762,0.000636762,0.000636762
114,3589.49,1.03691,2.11428,6.44818,1.54219,0.8903,0.88115,0.94786,0.62481,0.88617,0.86595,0.93162,0.56289,1.24133,2.0368,5.47565,1.58316,0.000629689,0.000629689,0.000629689
115,3620.8,1.07351,2.25607,6.91325,1.57215,0.92368,0.92048,0.95415,0.63051,0.9123,0.91035,0.94377,0.5834,1.24087,2.00093,4.99037,1.58656,0.000622615,0.000622615,0.000622615
116,3652.09,1.03458,2.20158,6.24782,1.54877,0.93003,0.92546,0.96087,0.63529,0.93003,0.92546,0.95231,0.59574,1.26942,1.97064,4.98538,1.63663,0.000615542,0.000615542,0.000615542
117,3683.39,1.05044,2.15007,6.77004,1.57832,0.96245,0.89767,0.96609,0.64381,0.96726,0.91108,0.95244,0.58761,1.3088,1.97304,5.22461,1.71275,0.000608468,0.000608468,0.000608468
118,3714.88,0.97702,2.09198,6.02704,1.52447,0.94178,0.90553,0.96399,0.63818,0.94178,0.90553,0.95222,0.58102,1.32878,2.08141,5.0468,1.69629,0.000601395,0.000601395,0.000601395
119,3746.27,1.05402,2.17501,6.67124,1.58116,0.9462,0.8679,0.96069,0.62306,0.9462,0.8679,0.95143,0.58067,1.34355,2.10711,5.16179,1.72048,0.000594321,0.000594321,0.000594321
120,3777.72,1.03426,2.13667,6.52731,1.57358,0.88714,0.87545,0.94843,0.63181,0.88714,0.87545,0.93619,0.58462,1.25448,2.03877,5.31832,1.64869,0.000587248,0.000587248,0.000587248
121,3809.01,1.07267,2.2132,6.60245,1.62248,0.96643,0.83456,0.95399,0.62348,0.96643,0.83456,0.93791,0.59604,1.28671,1.9579,5.25478,1.67405,0.000580174,0.000580174,0.000580174
122,3840.29,1.01165,2.04738,5.86201,1.52609,0.91393,0.91113,0.94975,0.62054,0.90224,0.89922,0.92576,0.57764,1.34685,2.05879,5.54903,1.69261,0.0005731,0.0005731,0.0005731
123,3871.69,1.00121,2.14913,6.0328,1.54634,0.91844,0.92312,0.9688,0.64507,0.93802,0.88768,0.95606,0.58736,1.3002,1.99705,5.28468,1.6784,0.000566027,0.000566027,0.000566027
